,Datetime,Text,hashtags,city,tokenized_tweets,date
2353,2020-04-07 23:45:49+00:00,Yeeees!! They're finally preparing for shipping ,,"Richmond, VA","['Yeeees', '!', '!', 'They', ""'re"", 'finally', 'preparing', 'for', 'shipping']",2020-04-07
2354,2020-04-07 23:45:06+00:00,Just imagine I took a shitty picture of the #PinkMoon and let that be your reminder to go@outside and check it out.,#PinkMoon,"Richmond, VA","['Just', 'imagine', 'I', 'took', 'a', 'shitty', 'picture', 'of', 'the', '#', 'PinkMoon', 'and', 'let', 'that', 'be', 'your', 'reminder', 'to', 'go', '@', 'outside', 'and', 'check', 'it', 'out', '.']",2020-04-07
2355,2020-04-07 23:44:51+00:00, ,,"Richmond, VA",[],2020-04-07
2356,2020-04-07 23:44:39+00:00,Omg ,,"Richmond, VA",['Omg'],2020-04-07
2357,2020-04-07 23:44:05+00:00, ,,"Richmond, VA",[],2020-04-07
2358,2020-04-07 23:43:13+00:00,i went into the convenience store with a bad cut on my arm and the cashier wrapped a fucking bandage around it ?? this service cannot be challenged,,"Richmond, VA","['i', 'went', 'into', 'the', 'convenience', 'store', 'with', 'a', 'bad', 'cut', 'on', 'my', 'arm', 'and', 'the', 'cashier', 'wrapped', 'a', 'fucking', 'bandage', 'around', 'it', '?', '?', 'this', 'service', 'can', 'not', 'be', 'challenged']",2020-04-07
2359,2020-04-07 23:42:34+00:00,@va_cc11 I just read my 6 &amp; 8yr old nieces most of your jokes &amp; they’re rolling ,,"Richmond, VA","['@', 'va_cc11', 'I', 'just', 'read', 'my', '6', '&', 'amp', ';', '8yr', 'old', 'nieces', 'most', 'of', 'your', 'jokes', '&', 'amp', ';', 'they', '’', 're', 'rolling']",2020-04-07
2360,2020-04-07 23:42:28+00:00,my meme selection is getting outrageous,,"Richmond, VA","['my', 'meme', 'selection', 'is', 'getting', 'outrageous']",2020-04-07
2361,2020-04-07 23:41:54+00:00,Another one for the 90s music fans!,,"Richmond, VA","['Another', 'one', 'for', 'the', '90s', 'music', 'fans', '!']",2020-04-07
2362,2020-04-07 23:41:23+00:00,I’m not even surprised fr.,,"Richmond, VA","['I', '’', 'm', 'not', 'even', 'surprised', 'fr', '.']",2020-04-07
2363,2020-04-07 23:41:13+00:00,Oh so you ordered it against the person that saved her okay cool,,"Richmond, VA","['Oh', 'so', 'you', 'ordered', 'it', 'against', 'the', 'person', 'that', 'saved', 'her', 'okay', 'cool']",2020-04-07
2364,2020-04-07 23:41:07+00:00,Quarantine mashup... Not sure if I'll record the full version ,,"Richmond, VA","['Quarantine', 'mashup', '...', 'Not', 'sure', 'if', 'I', ""'ll"", 'record', 'the', 'full', 'version']",2020-04-07
2365,2020-04-07 23:40:31+00:00,My apt smells like a yankee candle factory lol I love it,,"Richmond, VA","['My', 'apt', 'smells', 'like', 'a', 'yankee', 'candle', 'factory', 'lol', 'I', 'love', 'it']",2020-04-07
2366,2020-04-07 23:40:24+00:00,Kind?,,"Richmond, VA","['Kind', '?']",2020-04-07
2367,2020-04-07 23:40:17+00:00,Awww I want that baby!!! Too sweet!!,,"Richmond, VA","['Awww', 'I', 'want', 'that', 'baby', '!', '!', '!', 'Too', 'sweet', '!', '!']",2020-04-07
2368,2020-04-07 23:39:58+00:00,Bc I can play this game too.,,"Richmond, VA","['Bc', 'I', 'can', 'play', 'this', 'game', 'too', '.']",2020-04-07
2369,2020-04-07 23:39:52+00:00,Did you order for or against,,"Richmond, VA","['Did', 'you', 'order', 'for', 'or', 'against']",2020-04-07
2370,2020-04-07 23:39:38+00:00,"Ummmm ... group 7 has two current @NBA players, our all-time 3-pt shooter (and let’s not forget about his last game vs VT) and some amazing flow. Stop the fight.",,"Richmond, VA","['Ummmm', '...', 'group', '7', 'has', 'two', 'current', '@', 'NBA', 'players', ',', 'our', 'all-time', '3-pt', 'shooter', '(', 'and', 'let', '’', 's', 'not', 'forget', 'about', 'his', 'last', 'game', 'vs', 'VT', ')', 'and', 'some', 'amazing', 'flow', '.', 'Stop', 'the', 'fight', '.']",2020-04-07
2371,2020-04-07 23:39:21+00:00,“Ma”,,"Richmond, VA","['“', 'Ma', '”']",2020-04-07
2372,2020-04-07 23:39:08+00:00,Smh,,"Richmond, VA",['Smh'],2020-04-07
2373,2020-04-07 23:39:08+00:00,Like I know she would it’s just that I don’t ask for shit lol,,"Richmond, VA","['Like', 'I', 'know', 'she', 'would', 'it', '’', 's', 'just', 'that', 'I', 'don', '’', 't', 'ask', 'for', 'shit', 'lol']",2020-04-07
2374,2020-04-07 23:38:53+00:00,Busted ,,"Richmond, VA",['Busted'],2020-04-07
2375,2020-04-07 23:38:51+00:00,She would and I never ask for shit to I know she would lmao,,"Richmond, VA","['She', 'would', 'and', 'I', 'never', 'ask', 'for', 'shit', 'to', 'I', 'know', 'she', 'would', 'lmao']",2020-04-07
2376,2020-04-07 23:38:44+00:00,already looking for a new one now bud,,"Richmond, VA","['already', 'looking', 'for', 'a', 'new', 'one', 'now', 'bud']",2020-04-07
2377,2020-04-07 23:38:37+00:00,There is NOTHING WORSE than a Virginia Demorat!!,,"Richmond, VA","['There', 'is', 'NOTHING', 'WORSE', 'than', 'a', 'Virginia', 'Demorat', '!', '!']",2020-04-07
2378,2020-04-07 23:38:31+00:00, TACO BELL IS GROSS,,"Richmond, VA","['TACO', 'BELL', 'IS', 'GROSS']",2020-04-07
2379,2020-04-07 23:38:29+00:00,"WHEW there we go, I love ONE MAN, sorry Gordon Ramsay",,"Richmond, VA","['WHEW', 'there', 'we', 'go', ',', 'I', 'love', 'ONE', 'MAN', ',', 'sorry', 'Gordon', 'Ramsay']",2020-04-07
2380,2020-04-07 23:38:20+00:00,Is quite literally a complex,,"Richmond, VA","['Is', 'quite', 'literally', 'a', 'complex']",2020-04-07
2381,2020-04-07 23:38:11+00:00,And the actual thought process of figuring this out,,"Richmond, VA","['And', 'the', 'actual', 'thought', 'process', 'of', 'figuring', 'this', 'out']",2020-04-07
2382,2020-04-07 23:37:58+00:00,Why am I like this,,"Richmond, VA","['Why', 'am', 'I', 'like', 'this']",2020-04-07
2383,2020-04-07 23:37:56+00:00,@JesseKellyDC can you start a grassroots movement to reopen businesses on May 1? Where possible we need to find a way to get back to business.,,"Richmond, VA","['@', 'JesseKellyDC', 'can', 'you', 'start', 'a', 'grassroots', 'movement', 'to', 'reopen', 'businesses', 'on', 'May', '1', '?', 'Where', 'possible', 'we', 'need', 'to', 'find', 'a', 'way', 'to', 'get', 'back', 'to', 'business', '.']",2020-04-07
2384,2020-04-07 23:37:47+00:00,I got 20 mins to be like hey ma I know you do this can you do this lmfao,,"Richmond, VA","['I', 'got', '20', 'mins', 'to', 'be', 'like', 'hey', 'ma', 'I', 'know', 'you', 'do', 'this', 'can', 'you', 'do', 'this', 'lmfao']",2020-04-07
2385,2020-04-07 23:37:40+00:00,No.,,"Richmond, VA","['No', '.']",2020-04-07
2386,2020-04-07 23:37:26+00:00,Smart move and nice venue.,,"Richmond, VA","['Smart', 'move', 'and', 'nice', 'venue', '.']",2020-04-07
2387,2020-04-07 23:37:11+00:00,"Seems appropriate... @Varina, Virginia https://www.instagram.com/p/B-ssY1alWdBvEXUj4itdB7zr3TIOty_5rZerwg0/?igshid=1grpxb2wx03k9",,"Richmond, VA","['Seems', 'appropriate', '...', '@', 'Varina', ',', 'Virginia', 'https', ':', '//www.instagram.com/p/B-ssY1alWdBvEXUj4itdB7zr3TIOty_5rZerwg0/', '?', 'igshid=1grpxb2wx03k9']",2020-04-07
2388,2020-04-07 23:37:10+00:00,do we hate high point???,,"Richmond, VA","['do', 'we', 'hate', 'high', 'point', '?', '?', '?']",2020-04-07
2389,2020-04-07 23:37:04+00:00,Roosevelt Wheeler “Big Rose” 2021 - John Marshall Highschool - @JayemMarshall Top 50 Big In The Country #TheHoopImageWay,#TheHoopImageWay,"Richmond, VA","['Roosevelt', 'Wheeler', '“', 'Big', 'Rose', '”', '2021', '-', 'John', 'Marshall', 'Highschool', '-', '@', 'JayemMarshall', 'Top', '50', 'Big', 'In', 'The', 'Country', '#', 'TheHoopImageWay']",2020-04-07
2390,2020-04-07 23:36:45+00:00,,,"Richmond, VA",[],2020-04-07
2391,2020-04-07 23:36:43+00:00,Should I watch the @Nationals reair or Master Chef Jr,,"Richmond, VA","['Should', 'I', 'watch', 'the', '@', 'Nationals', 'reair', 'or', 'Master', 'Chef', 'Jr']",2020-04-07
2392,2020-04-07 23:36:08+00:00,"wait, aren’t all tesla owners technically leasers? suckers",,"Richmond, VA","['wait', ',', 'aren', '’', 't', 'all', 'tesla', 'owners', 'technically', 'leasers', '?', 'suckers']",2020-04-07
2393,2020-04-07 23:35:53+00:00,Amen!!!!,,"Richmond, VA","['Amen', '!', '!', '!', '!']",2020-04-07
2394,2020-04-07 23:35:47+00:00,Thos kid from Yale is DESTROYING these two chicks from Florida and Florida State on College Jeopardy!!,,"Richmond, VA","['Thos', 'kid', 'from', 'Yale', 'is', 'DESTROYING', 'these', 'two', 'chicks', 'from', 'Florida', 'and', 'Florida', 'State', 'on', 'College', 'Jeopardy', '!', '!']",2020-04-07
2395,2020-04-07 23:35:27+00:00,Amazing love how can it be that thou my God should die for me! ,,"Richmond, VA","['Amazing', 'love', 'how', 'can', 'it', 'be', 'that', 'thou', 'my', 'God', 'should', 'die', 'for', 'me', '!']",2020-04-07
2396,2020-04-07 23:35:06+00:00,$yarmik,,"Richmond, VA","['$', 'yarmik']",2020-04-07
2397,2020-04-07 23:35:06+00:00,Another #TakeoutTuesday gem tonight. Thx to our friends @pizzabeerrva for the meal. PLS support our local restaurant community during this challenging time if you can. #ThisIsRamNation #LetsGoVCU – at PBR,#TakeoutTuesday #ThisIsRamNation #LetsGoVCU,"Richmond, VA","['Another', '#', 'TakeoutTuesday', 'gem', 'tonight', '.', 'Thx', 'to', 'our', 'friends', '@', 'pizzabeerrva', 'for', 'the', 'meal', '.', 'PLS', 'support', 'our', 'local', 'restaurant', 'community', 'during', 'this', 'challenging', 'time', 'if', 'you', 'can', '.', '#', 'ThisIsRamNation', '#', 'LetsGoVCU', '–', 'at', 'PBR']",2020-04-07
2398,2020-04-07 23:34:46+00:00,@50shadesofjew,,"Richmond, VA","['@', '50shadesofjew']",2020-04-07
2399,2020-04-07 23:34:41+00:00,Real different,,"Richmond, VA","['Real', 'different']",2020-04-07
2400,2020-04-06 23:59:52+00:00,I took a nap. It was great. No resentments,,"Richmond, VA","['I', 'took', 'a', 'nap', '.', 'It', 'was', 'great', '.', 'No', 'resentments']",2020-04-06
2401,2020-04-06 23:59:48+00:00,@blakeshelton #VoiceBattles,#VoiceBattles,"Richmond, VA","['@', 'blakeshelton', '#', 'VoiceBattles']",2020-04-06
2402,2020-04-06 23:59:47+00:00,maybe they find qanon to be quite palatable,,"Richmond, VA","['maybe', 'they', 'find', 'qanon', 'to', 'be', 'quite', 'palatable']",2020-04-06
2403,2020-04-06 23:59:41+00:00,@johnlegend #VoiceBattles,#VoiceBattles,"Richmond, VA","['@', 'johnlegend', '#', 'VoiceBattles']",2020-04-06
2404,2020-04-06 23:59:34+00:00,@nickjonas #VoiceBattles,#VoiceBattles,"Richmond, VA","['@', 'nickjonas', '#', 'VoiceBattles']",2020-04-06
2405,2020-04-06 23:59:17+00:00,@kellyclarkson #VoiceBattles,#VoiceBattles,"Richmond, VA","['@', 'kellyclarkson', '#', 'VoiceBattles']",2020-04-06
2406,2020-04-06 23:59:14+00:00,Ask uncle joe the molester to sit,,"Richmond, VA","['Ask', 'uncle', 'joe', 'the', 'molester', 'to', 'sit']",2020-04-06
2407,2020-04-06 23:58:23+00:00,“Strawberry Kiwi” @MAL___ voice,,"Richmond, VA","['“', 'Strawberry', 'Kiwi', '”', '@', 'MAL___', 'voice']",2020-04-06
2408,2020-04-06 23:58:19+00:00,How many bought stock in pertinent stocks?,,"Richmond, VA","['How', 'many', 'bought', 'stock', 'in', 'pertinent', 'stocks', '?']",2020-04-06
2409,2020-04-06 23:58:02+00:00,Democrats.,,"Richmond, VA","['Democrats', '.']",2020-04-06
2410,2020-04-06 23:57:41+00:00,Didn’t you say you didn’t like posts like this??,,"Richmond, VA","['Didn', '’', 't', 'you', 'say', 'you', 'didn', '’', 't', 'like', 'posts', 'like', 'this', '?', '?']",2020-04-06
2411,2020-04-06 23:57:26+00:00,I don’t. I wouldn’t step foot in a tr p rally and that’s all these press briefings are,,"Richmond, VA","['I', 'don', '’', 't', '.', 'I', 'wouldn', '’', 't', 'step', 'foot', 'in', 'a', 'tr', 'p', 'rally', 'and', 'that', '’', 's', 'all', 'these', 'press', 'briefings', 'are']",2020-04-06
2412,2020-04-06 23:57:21+00:00,You are just pushing these bullshit talking points to smear Crozier and it’s pathetic. You’re literally the only veteran I’ve seen that doesn’t get how screwed up this speech was. Address that Marine. Address what happened today and stop gaslighting.,,"Richmond, VA","['You', 'are', 'just', 'pushing', 'these', 'bullshit', 'talking', 'points', 'to', 'smear', 'Crozier', 'and', 'it', '’', 's', 'pathetic', '.', 'You', '’', 're', 'literally', 'the', 'only', 'veteran', 'I', '’', 've', 'seen', 'that', 'doesn', '’', 't', 'get', 'how', 'screwed', 'up', 'this', 'speech', 'was', '.', 'Address', 'that', 'Marine', '.', 'Address', 'what', 'happened', 'today', 'and', 'stop', 'gaslighting', '.']",2020-04-06
2413,2020-04-06 23:57:18+00:00,LOVE HER HAIR HAIR BY ME MODEL: ally_kit_kat HAIRSTYLIST: @ERICOJORDAN804 #bundles #INSTALL #rvahairstylist #celebrityhair #bet #mtv #loveandhiphop #atlhairstylist #dmvhairstylist #getthelook #bob… https://www.instagram.com/p/B-qJh3ehbpa/?igshid=13e4ohumjblgd,#bundles #INSTALL #rvahairstylist #celebrityhair #bet #mtv #loveandhiphop #atlhairstylist #dmvhairstylist #getthelook #bob,"Richmond, VA","['LOVE', 'HER', 'HAIR', 'HAIR', 'BY', 'ME', 'MODEL', ':', 'ally_kit_kat', 'HAIRSTYLIST', ':', '@', 'ERICOJORDAN804', '#', 'bundles', '#', 'INSTALL', '#', 'rvahairstylist', '#', 'celebrityhair', '#', 'bet', '#', 'mtv', '#', 'loveandhiphop', '#', 'atlhairstylist', '#', 'dmvhairstylist', '#', 'getthelook', '#', 'bob…', 'https', ':', '//www.instagram.com/p/B-qJh3ehbpa/', '?', 'igshid=13e4ohumjblgd']",2020-04-06
2414,2020-04-06 23:57:06+00:00,"You can register now, I added 15 more spaces. ",,"Richmond, VA","['You', 'can', 'register', 'now', ',', 'I', 'added', '15', 'more', 'spaces', '.']",2020-04-06
2415,2020-04-06 23:56:52+00:00,It’s northern va that keeps him in down here in Richmond it’s a tie,,"Richmond, VA","['It', '’', 's', 'northern', 'va', 'that', 'keeps', 'him', 'in', 'down', 'here', 'in', 'Richmond', 'it', '’', 's', 'a', 'tie']",2020-04-06
2416,2020-04-06 23:56:43+00:00,"بسبب ارتفاع الطلب ، قررت إضافة 15 مقاعد تسجيل إضافية لهذه الدورة. Due to high demand, I decided to add 15 more registration slots for this course.",,"Richmond, VA","['بسبب', 'ارتفاع', 'الطلب', '،', 'قررت', 'إضافة', '15', 'مقاعد', 'تسجيل', 'إضافية', 'لهذه', 'الدورة', '.', 'Due', 'to', 'high', 'demand', ',', 'I', 'decided', 'to', 'add', '15', 'more', 'registration', 'slots', 'for', 'this', 'course', '.']",2020-04-06
2417,2020-04-06 23:56:24+00:00,No.,,"Richmond, VA","['No', '.']",2020-04-06
2418,2020-04-06 23:55:56+00:00,Huh??,,"Richmond, VA","['Huh', '?', '?']",2020-04-06
2419,2020-04-06 23:55:43+00:00,Because ion like that ,,"Richmond, VA","['Because', 'ion', 'like', 'that']",2020-04-06
2420,2020-04-06 23:55:29+00:00,I’m not sending you nothing I post bitch do not askkkkkk,,"Richmond, VA","['I', '’', 'm', 'not', 'sending', 'you', 'nothing', 'I', 'post', 'bitch', 'do', 'not', 'askkkkkk']",2020-04-06
2421,2020-04-06 23:55:29+00:00,Not that I was counting on the courts but this doesn't bode well for November,,"Richmond, VA","['Not', 'that', 'I', 'was', 'counting', 'on', 'the', 'courts', 'but', 'this', 'does', ""n't"", 'bode', 'well', 'for', 'November']",2020-04-06
2422,2020-04-06 23:55:25+00:00,True. It's just numbers ,,"Richmond, VA","['True', '.', 'It', ""'s"", 'just', 'numbers']",2020-04-06
2423,2020-04-06 23:55:20+00:00,"2,4,6",,"Richmond, VA","['2,4,6']",2020-04-06
2424,2020-04-06 23:54:53+00:00,All of it.,,"Richmond, VA","['All', 'of', 'it', '.']",2020-04-06
2425,2020-04-06 23:54:26+00:00,Now that’s key lol,,"Richmond, VA","['Now', 'that', '’', 's', 'key', 'lol']",2020-04-06
2426,2020-04-06 23:54:25+00:00,Yo get this on itunes https://twitter.com/keywilliamss/status/1247215180200595456,,"Richmond, VA","['Yo', 'get', 'this', 'on', 'itunes', 'https', ':', '//twitter.com/keywilliamss/status/1247215180200595456']",2020-04-06
2427,2020-04-06 23:54:15+00:00,He has a @Nationals WS Champs hoodie too!!,,"Richmond, VA","['He', 'has', 'a', '@', 'Nationals', 'WS', 'Champs', 'hoodie', 'too', '!', '!']",2020-04-06
2428,2020-04-06 23:54:13+00:00,Divine timing,,"Richmond, VA","['Divine', 'timing']",2020-04-06
2429,2020-04-06 23:53:23+00:00,Just once. I am not a Democrat.,,"Richmond, VA","['Just', 'once', '.', 'I', 'am', 'not', 'a', 'Democrat', '.']",2020-04-06
2430,2020-04-06 23:53:08+00:00,I was looking through my snap memories to find pics of Jay and I cause his birthday is tomorrow and now I’m crying bc I’m so homesick lol way to go me ,,"Richmond, VA","['I', 'was', 'looking', 'through', 'my', 'snap', 'memories', 'to', 'find', 'pics', 'of', 'Jay', 'and', 'I', 'cause', 'his', 'birthday', 'is', 'tomorrow', 'and', 'now', 'I', '’', 'm', 'crying', 'bc', 'I', '’', 'm', 'so', 'homesick', 'lol', 'way', 'to', 'go', 'me']",2020-04-06
2431,2020-04-06 23:53:00+00:00,@MiaBerro ,,"Richmond, VA","['@', 'MiaBerro']",2020-04-06
2432,2020-04-06 23:52:10+00:00,"20 rep back squats feel like cardio and strength combined. Our night session was straight up NIGHT TIME today, and it was purely strength focused. Monday and Friday are always: Back Squats x20 and we have been… https://www.instagram.com/p/B-qJTlmlJQm/?igshid=1k7bcqbh4f2iw",,"Richmond, VA","['20', 'rep', 'back', 'squats', 'feel', 'like', 'cardio', 'and', 'strength', 'combined', '.', 'Our', 'night', 'session', 'was', 'straight', 'up', 'NIGHT', 'TIME', 'today', ',', 'and', 'it', 'was', 'purely', 'strength', 'focused', '.', 'Monday', 'and', 'Friday', 'are', 'always', ':', 'Back', 'Squats', 'x20', 'and', 'we', 'have', 'been…', 'https', ':', '//www.instagram.com/p/B-qJTlmlJQm/', '?', 'igshid=1k7bcqbh4f2iw']",2020-04-06
2433,2020-04-06 23:51:49+00:00,Yea... I’m bored lol,,"Richmond, VA","['Yea', '...', 'I', '’', 'm', 'bored', 'lol']",2020-04-06
2434,2020-04-06 23:51:38+00:00,He is being VERY patient with me trying to get him to look at the camera,,"Richmond, VA","['He', 'is', 'being', 'VERY', 'patient', 'with', 'me', 'trying', 'to', 'get', 'him', 'to', 'look', 'at', 'the', 'camera']",2020-04-06
2435,2020-04-06 23:51:10+00:00,how i used to act when my grandma handed me 20 for my birthday,,"Richmond, VA","['how', 'i', 'used', 'to', 'act', 'when', 'my', 'grandma', 'handed', 'me', '20', 'for', 'my', 'birthday']",2020-04-06
2436,2020-04-06 23:51:03+00:00,I just snapped on whitney in my DMs. I aint think she was ready for that. But i had to get that off my chest.,,"Richmond, VA","['I', 'just', 'snapped', 'on', 'whitney', 'in', 'my', 'DMs', '.', 'I', 'aint', 'think', 'she', 'was', 'ready', 'for', 'that', '.', 'But', 'i', 'had', 'to', 'get', 'that', 'off', 'my', 'chest', '.']",2020-04-06
2437,2020-04-06 23:50:56+00:00,Insomnia and body aches,,"Richmond, VA","['Insomnia', 'and', 'body', 'aches']",2020-04-06
2438,2020-04-06 23:50:55+00:00,NEXT. LEVEL. Reminds me of heat sensors. Love it.,,"Richmond, VA","['NEXT', '.', 'LEVEL', '.', 'Reminds', 'me', 'of', 'heat', 'sensors', '.', 'Love', 'it', '.']",2020-04-06
2439,2020-04-06 23:50:45+00:00,He’s so hamsome!!! ,,"Richmond, VA","['He', '’', 's', 'so', 'hamsome', '!', '!', '!']",2020-04-06
2440,2020-04-06 23:50:09+00:00,isabelle!,,"Richmond, VA","['isabelle', '!']",2020-04-06
2441,2020-04-06 23:48:47+00:00,coronavirus in virginia in three tweets,,"Richmond, VA","['coronavirus', 'in', 'virginia', 'in', 'three', 'tweets']",2020-04-06
2442,2020-04-06 23:48:47+00:00,"#COVID19 presents unique challenges for deaf, hard of hearing, blind, and visually impaired Virginians. Thank you to @WDBJ7 for focusing on these important issues.",#COVID19,"Richmond, VA","['#', 'COVID19', 'presents', 'unique', 'challenges', 'for', 'deaf', ',', 'hard', 'of', 'hearing', ',', 'blind', ',', 'and', 'visually', 'impaired', 'Virginians', '.', 'Thank', 'you', 'to', '@', 'WDBJ7', 'for', 'focusing', 'on', 'these', 'important', 'issues', '.']",2020-04-06
